id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price
15139020,Super holiday house near mall&train!! 26 Jack,76410719,Thanh Tuan (Jackson),Wyndham,-37.83765540665475,144.71486390477534,Entire home/apt,108
15139740,CBD sanctuary 2Bed 2Bath Breathtaking Harbour View,7605700,Gwen & George,Melbourne,-37.81441472945482,144.95239568302878,Entire home/apt,120
15140791,Downtown Living: Boutique Chic Apt@CBD central,28228036,Kenneth,Melbourne,-37.809688704656715,144.95678704174284,Entire home/apt,98
15146658,Wellington Getaway Melbourne - Location Location,96069093,Keith And Karen,Melbourne,-37.81582953040966,144.97911761593463,Entire home/apt,150
15149172,Best in Brunswick!,18186795,Caitlin,Moreland,-37.77084145652733,144.95292270255183,Private room,43
15151626,Stylish Fitzroy Apartment,25675426,Craig,Yarra,-37.796793014615446,144.98346959434795,Entire home/apt,145
15151844,"50+Level,180°Melb CBD View, 2BD2Bath Topfloor Apt",95531283,Demetry,Melbourne,-37.814731585108795,144.95382918991416,Entire home/apt,169
15157640,Chic Apartment in South Yarra with Private Courtyard,298331,Doriana,Stonnington,-37.841938442211344,144.99500164385861,Entire home/apt,100
15162793,Coffee culture at your doorstep,72154299,Nigel,Moreland,-37.77870066798491,144.97747018946376,Entire home/apt,150
15164465,Close to everything in a quiet street in Brunswick,96133441,Holiday,Moreland,-37.766357555615606,144.9564427729462,Entire home/apt,120
15169292,"Modern luxury home with pool, spa and trampoline",96265960,Adam,Bayside,-37.91384315671796,145.02238990809585,Entire home/apt,676
15169483,Domi Rentals - Lea Apartment - Free WiFi,45356831,Domi,Glen Eira,-37.87577115476111,144.99875854963213,Entire home/apt,150
15170817,A room or three in the Dandenongs,36901764,Suzanne And Ron,Yarra Ranges,-37.86245127477423,145.36434691581243,Entire home/apt,161
15171798,Modern & luxurious apartment- Amazing location!,74715355,Alyshia,Port Phillip,-37.833476119670024,144.95588000181846,Entire home/apt,105
15172116,Room in quiet apartment in great suburb,2770581,Elise,Yarra,-37.79715348014106,144.98750213313158,Private room,71
15172334,Easy on your budget in East Brunswick!,9780353,Melissa,Moreland,-37.76213533272959,144.9759834948637,Private room,39
15172827,Melbourne 1 Bdrm overlooking Ruffey Lake Park,96294033,Basia,Manningham,-37.77316868313587,145.1324070472873,Private room,100
15173701,The Cityview 2 bd one bath apt in CBD-gym pool,46780984,Peggy,Melbourne,-37.81480138571549,144.95279271224925,Entire home/apt,150
15179925,2Bed2Bath Apt in Melb CBD!Skybus+Free tram+Carpark,24508892,Joseph,Melbourne,-37.81652610315777,144.9524879311813,Entire home/apt,180
15182323,"Large space with heated floor + cinema, near CBD.",96370080,Matthew,Maribyrnong,-37.80500002945408,144.90519169308,Entire home/apt,84
15183069,Whole studio apartment in Fitzroy off Gertrude St!,20501043,Jarrah,Yarra,-37.80583493973837,144.97946081029048,Entire home/apt,100
15184762,"LARGE 2 BEDRM City Resort 2- Foxtel, parking, wifi",5138361,Bronnie And Neil,Melbourne,-37.823704784584066,144.96793440099074,Entire home/apt,150
15185459,"Light, cosy and the perfect location",3253923,Chloe,Melbourne,-37.815207402716055,144.98882146658065,Entire home/apt,109
15185886,Spacious 2 bedroom house in Richmond,29286070,Monique,Yarra,-37.824516990604316,145.01118142088853,Entire home/apt,220
15186110,Welcoming family home and garden in Ivanhoe.,12222936,Helen,Banyule,-37.762155709307116,145.04592776961542,Private room,55
15186450,Great place near Deakin University,96130172,Siddharth,Whitehorse,-37.85105967937734,145.13400792148886,Private room,83
15187765,THE CHERRY BLOSSOM @ Dandenong Ranges Cottages,85786846,Philip,Yarra Ranges,-37.88972731233396,145.3861149706732,Entire home/apt,260
15195089,Entire beautiful home. Best location.,25437181,Ann,Stonnington,-37.84907458012426,145.01599949314488,Entire home/apt,550
15196327,Room with ensuite bathroom and individual entrance,43308118,Alan,Monash,-37.902113567689874,145.1592532341549,Entire home/apt,122
15197257,Modern & Spacious - CBD FreeTramZone,47962522,Louis,Melbourne,-37.81120863386431,144.9577513506475,Entire home/apt,140
15200419,Available tonight great room near airport,20824451,Kay,Hume,-37.60328641562303,144.91433329421181,Private room,29
15205315,Uptown Frankston - Comfy Private Single Room,193031,Vicki,Frankston,-38.14778868353366,145.1416738310894,Private room,48
15207161,Cosy Private Room in Central Elwood,26975829,Glenn,Port Phillip,-37.880102690683394,144.98645181484667,Private room,65
15207907,Serene & excellent views of Dandenong ranges,96601959,Leela,Monash,-37.88592629347762,145.17473705197284,Private room,68
15208139,110sqm SYarra Retro Glam 3BEDR+WIFI+CARP w/rooftop,3721646,Alex,Stonnington,-37.84043893505796,144.99751524176435,Entire home/apt,228
15208933,Beach Beauty,96137876,Alison,Port Phillip,-37.858596925676665,144.96943243498566,Entire home/apt,100
15210910,Stylish 2 BD & 2 BTH Elsternwick Apartment,96630194,Leon,Glen Eira,-37.88603529455533,145.00165830772917,Entire home/apt,127
15211354,Classic Victorian on Melbourne's doorstep,18485390,Vanessa,Yarra,-37.82876417016558,144.99117156212623,Entire home/apt,179
15211834,Wake Up to Sweeping City Views at Beautiful Modern Home,1739996,Paul,Melbourne,-37.814255188298155,144.95317011994487,Entire home/apt,100
15221821,Available tonight great room near airport,20824451,Kay,Hume,-37.60216788142749,144.91386384281364,Private room,29
15221929,Modern spacious 3 bedroom house near airport,20824451,Kay,Hume,-37.60387890523559,144.91474385291147,Entire home/apt,249
15223616,Gorgeous Retreat close to the CBD and Racetrack,57823105,Blake,Moonee Valley,-37.77586163726522,144.90482314496137,Entire home/apt,174
15223839,"ST KILDA BEACH, ON FITZROY ST!",96754319,Deana,Port Phillip,-37.85897441629172,144.97717314629662,Entire home/apt,100
15223877,Great location,96754913,Hector,Melbourne,-37.81699618330378,144.96533638370326,Private room,84
15223962,Modern City 1 Bedroom Apartment,3520616,Emily,Port Phillip,-37.840116664982126,144.97644285451068,Entire home/apt,50
15224931,Spacious room in 2 bedroom house with garden.,12980247,Johannes,Stonnington,-37.84858043292249,144.99693947487188,Private room,125
15226341,Boutique Chic Apartment @ North Melbourne,82800971,Sannan,Melbourne,-37.796355518471124,144.94375072214999,Entire home/apt,100
15226453,Isle of Serenity on Long island Guesthouse,47934920,Yiqian,Frankston,-38.13389358785816,145.12202940846427,Entire home/apt,150
15227549,Isle of Serenity on Long Island Main House,47934920,Yiqian,Frankston,-38.13402698863946,145.12198490744564,Entire home/apt,251
15237598,Bedroom for 1 or 2  Hotel Style Privacy,58060729,Victor,Darebin,-37.76828999210792,145.01238736933644,Private room,30
15238162,Privet bedroom in modern apartament 4km to CBD,96876676,Mihai,Moonee Valley,-37.78443930305031,144.93857430169896,Private room,46
15238258,Capitol - Retro 1 Bdrm Apt In The Heart Of Melbourne,20240994,LittleStay,Melbourne,-37.816091031499326,144.96573672009927,Entire home/apt,120
15238924,Homely Apartment at Queen Vic Market w/ Free Tram,26071585,Stephen,Melbourne,-37.80423882015342,144.95366760602562,Entire home/apt,390
15239257,Inner-city Apt Walk to Queen Vic Mart + Free WiFi,22860147,Adji,Melbourne,-37.808854561082065,144.9577904175849,Entire home/apt,140
15239548,Urban Apt Near Queen Vic Market + Free WiFi,22860147,Adji,Melbourne,-37.808510891887174,144.95623568465808,Entire home/apt,109
15240077,"Welcoming, private room + ensuite, close to cafes!",18418070,Emily,Melbourne,-37.80287395820472,144.9489409003322,Private room,73
15241009,Great  Location new apartment,95973871,Amy,Boroondara,-37.82969154730726,145.05403352216317,Entire home/apt,158
15241075,Ivy Units Glen Waverley,68813725,Rick,Monash,-37.87379293139081,145.15112418728668,Entire home/apt,251
15241383,Classic Victoria Terrace,49662417,Hannah,Melbourne,-37.79525330931357,144.97443580138173,Private room,84
15241606,Emerald View,40760566,John And Angela,Cardinia,-37.929940566976,145.44224524078405,Entire home/apt,109
15242657,Cozy studio in great location,36332076,Valerio,Melbourne,-37.8050078968237,144.9598372840999,Entire home/apt,71
15243777,"Studio in the ❤️ of Elwood WIFI, parking, bikes",48928121,Barbara,Port Phillip,-37.88256937594323,144.9905564796108,Entire home/apt,109
15244530,New 2 BR St Kilda Apt-Free Parking and WIFI,79168069,Jasmine,Port Phillip,-37.854972909108945,144.98330264493754,Entire home/apt,109
15244698,Neat and Full furnished room,96935364,Bob,Hobsons Bay,-37.87811916415862,144.77271687185464,Private room,35
15244972,Breathtaking view of Melbourne CBD 2 beds 2 baths,46071026,Naomi,Melbourne,-37.815948571291145,144.95242045406636,Entire home/apt,198
15245488,Classic and cosy room in the inner north,11883657,Brigitte,Yarra,-37.78528610380663,144.9795703426452,Private room,55
15257369,INCREDIBLE Cbd Style BAY VIEW *WIFI GYM POOL SAUNA,1739996,Paul,Melbourne,-37.81412151478944,144.95476584197917,Entire home/apt,100
15257685,"BOUTIQUE STAYS - Brighton Vale, Pet Friendly apt",760849,Boutique Stays Accommodation Group,Bayside,-37.89672468321653,144.99952489467674,Entire home/apt,354
15258078,Best position in Fitzroy!,93622971,Nick,Yarra,-37.79828627934073,144.98225760456765,Entire home/apt,100
15258882,Luxury Loft in the Heart of Melbourne,2387229,Denen,Melbourne,-37.81029091944283,144.9847187272277,Private room,137
15260443,Cosmopolitan Living in heart of Melbourne CBD,36605625,Shy & Chris,Melbourne,-37.81571700069328,144.95785373592585,Private room,109
15261470,Victorian terrace house by St Kilda beach,1440400,Jan,Port Phillip,-37.867630359029654,144.98924761283482,Private room,100
15261886,North Melbourne Modern Townhouse,7963962,Mark,Melbourne,-37.80662598325425,144.9492099402219,Private room,120
15262865,LARGE apartment in middle of CBD with amazing view,73274465,Stephen J,Melbourne,-37.808003504187035,144.97178945113754,Entire home/apt,350
15271199,"Golf, Gym, 2 guests 1 large Bed",3384038,Kristine,Wyndham,-37.90570677163993,144.77252006468083,Private room,71
15273557,Uninterrupted views,69637413,Lloyd,Melbourne,-37.81334012258094,144.96409241367127,Private room,80
15273990,Element on Spencer in Melbourne CBD,8530753,Jared SSP,Melbourne,-37.816726502751784,144.95328093339214,Entire home/apt,114
15274053,Creative relaxation in best part of Melbourne,20051309,Andrew & Tom,Yarra,-37.807430358226284,144.98713309025823,Private room,75
15274316,"LARGE, SUNNY + INNER NORTH. TRAM TO THE DOOR.",4377141,Joedy,Yarra,-37.780448454734234,144.9704237448394,Entire home/apt,91
15274811,Luxurious Mansion Rosanna Heidelberg Ivanhoe 7 bds,4177728,Chris,Banyule,-37.74489337010429,145.05932937609526,Entire home/apt,732
15275258,"South Yarra sanctuary, great location",38194647,Simon And Niamh,Stonnington,-37.84296092462883,144.99697645839066,Entire home/apt,195
15276380,New and private room with great location,96922816,Ximena,Melbourne,-37.80148699958815,144.95604042900624,Private room,60
15277164,Carlton apartment city view,95972249,Margit,Melbourne,-37.79957584966929,144.96504614146167,Entire home/apt,100
15277956,Escape to nature. Single room.,82786047,Daisy,Yarra Ranges,-37.70719667520226,145.83912685751466,Private room,35
15279623,Modern Day Lux.,96399473,Amelia,Stonnington,-37.868490129419364,145.06053017531138,Entire home/apt,395
15288682,Inner City Designer Luxury Living,11923922,Mark,Melbourne,-37.81203665680939,144.96054999192225,Entire home/apt,199
15289611,Richmond spacious room - 10 min from CBD,35354478,Alice,Yarra,-37.818031047688486,144.99297409446228,Private room,48
15290790,Magnificent Contemporary One Bedroom in CBD,40745757,Jeremy,Melbourne,-37.80889827512577,144.95965812858626,Entire home/apt,120
15290802,Luxury Architectural Residence (Hawthorn),4945813,Katherine,Boroondara,-37.81591540396242,145.02815292578452,Entire home/apt,1200
15291199,Contemporary Sophistication Style Piece in CBD,40745757,Jeremy,Melbourne,-37.80991233520932,144.95954571158052,Entire home/apt,105
15292080,Cosy CBD Living in Free Tram Zone,50635060,Camee,Melbourne,-37.814028471135025,144.95330433168672,Entire home/apt,120
15293001,NY Style Warehouse 3bedrs - Richmond WIFI/Car Park,50170870,Ben,Yarra,-37.813350497924795,144.99301219925985,Entire home/apt,299
15294158,Chill on the Wraparound Balcony Overlooking Northcote,62087995,Natalie,Darebin,-37.76581805291914,144.9986776722817,Entire home/apt,150
15300964,Southland seclusion,97430823,Anthony,Kingston,-37.95688183836824,145.0530812802026,Private room,57
15302209,Private room in the heart of St Kilda,97444547,Lachlan,Port Phillip,-37.863551218589606,144.97574090837193,Private room,71
15302418,Orthopedic Bed.Own Bath & Toilet.Nearby Amenities,19362358,Donald & Ween,Wyndham,-37.90273088467646,144.7305273676604,Private room,60
15313000,Private self contained comfortable apartment,97548264,Linda,Monash,-37.913018937283084,145.18678084267,Entire home/apt,109
15313047,Modern Riverside Apartment,38915035,Ash,Yarra,-37.7845898633561,145.02251633741847,Private room,50
15315235,Comfy CBD Based Bedroom in the Free Tram Zone,44301696,Christy,Melbourne,-37.810446106768374,144.95707404590723,Private room,65
15317025,Self-contained Rosanna Retreat and Breakfast,26133484,Karen,Banyule,-37.738934604985154,145.0643471320864,Entire home/apt,130
15317513,Luxury NYC style loft! 2 Story St Kilda Apartment,650146,Nick,Port Phillip,-37.86559085485162,144.9823533711255,Entire home/apt,242
15317845,2 BR Vibrant space with a private large balcony,10413924,Mez,Glen Eira,-37.86468198979689,145.0239044198442,Entire home/apt,100
15318065,The Cozy House,16169542,Irene,Bayside,-37.931748917339,144.9957933190254,Private room,100
15319653,Perfect for backpackers & students.,28733777,Jei,Darebin,-37.73033075574831,144.99357963930743,Private room,46
15322468,Horseshoe House in Warburton - large family home,80791275,Jessica,Yarra Ranges,-37.754541131759346,145.70946363716087,Entire home/apt,119
15326824,It's really not a farm... there's no dawn starts,96765047,Geoff & Carole,Yarra Ranges,-37.89747794017519,145.3269848963624,Private room,65
15327896,Self-contained Cottage,97692726,Anne,Yarra Ranges,-37.653653518336256,145.5238150909961,Entire home/apt,120
15328278,Prime CBD Location with tree top views,20137311,Amelia & Lloyd,Melbourne,-37.816914755165016,144.97269791241743,Entire home/apt,199
15329298,Dalgarno-comfortable home close to The Strand.,12268177,Stephen,Hobsons Bay,-37.85176483565075,144.89744787173518,Entire home/apt,174
15329940,"Killawarra House, bush luxury!",97714227,Sam,Yarra Ranges,-37.65181917597646,145.48377075859773,Entire home/apt,595
15330651,Luxury bayside home in a fantastic location,27133509,Brooke,Port Phillip,-37.87738058326878,144.98302212717584,Entire home/apt,890
15330758,Fantastic Summer holiday apartment,96327795,Hayden,Port Phillip,-37.869391351831595,144.99144485143663,Private room,1304
15330784,Bunky handy room,2225077,Paul,Moreland,-37.73558169335561,144.93388512394642,Private room,40
15332717,Lovely 2 Storey Courtyard Apartment,21501622,Jess,Melbourne,-37.79832565884377,144.94664149820437,Entire home/apt,97
15332897,one bedroom apartment,38966109,Long,Melbourne,-37.82275880629748,144.96032566371488,Entire home/apt,53
15345114,Affordable and Stylish Melbourne City Apartment,96903633,HengandKaren,Melbourne,-37.8095925961808,144.9622702245153,Entire home/apt,136
15345153,Albert Park Retreat,97851804,Michael & Rosanne,Port Phillip,-37.84093782840811,144.95718130907193,Entire home/apt,133
15345802,Master bedroom/ensuite in Springvale free wifi,97858591,Swan,Greater Dandenong,-37.95175999910335,145.14217660502965,Private room,68
15346081,Amazing Location! Bright 1 Bedroom in the heart,15881743,Rebecca,Port Phillip,-37.8668730935789,144.9811050507362,Entire home/apt,162
15346405,"Fantastic views & CBD location,Sub-Penthouse floor",29183827,JJ And Rose,Melbourne,-37.814878054901044,144.95398038513562,Entire home/apt,595
15346930,Dandenong Ranges Kallista Cottage,21120844,Peta,Yarra Ranges,-37.850841748231446,145.36415945980042,Entire home/apt,275
15348304,SunnyCosy 2BR2Bath MelbCBD Wifi*Pool*Gym*FreeTram,93930367,Gemstone Apartments,Melbourne,-37.81485187804113,144.95344403260873,Entire home/apt,148
